User_ID,Item_ID,Category,Rating,Timestamp,Price,Platform,Location
User_3796,Item_438,Movies,3.9,2024-10-18,101.66,Mobile App,Europe
User_4869,Item_858,Sports,3.6,2023-11-15,344.29,Web,South America
User_793,Item_648,Music,3.9,2023-05-26,241.81,Smart TV,South America
User_1357,Item_131,Clothing,4.7,2024-07-29,201.06,Tablet,Europe
User_3293,Item_1507,Beauty,2.7,2023-09-15,260.45,Smart TV,South America
User_4992,Item_524,Electronics,3.9,2023-01-02,86.92,Mobile App,North America
User_2274,Item_461,Home,1.3,2023-09-11,175.85,Mobile App,Asia
User_1664,Item_1585,Clothing,3.8,2023-04-07,221.16,Web,Europe
User_1400,Item_1083,Movies,1.0,2023-07-13,427.6,Web,Australia
User_1455,Item_1473,Books,4.3,2024-10-10,472.5,Web,Europe
User_1194,Item_930,Sports,3.8,2024-07-06,298.17,Web,North America
User_428,Item_1059,Home,3.7,2023-08-01,460.63,Web,Europe
User_3175,Item_335,Beauty,2.0,2023-09-16,49.43,Mobile App,North America
User_2120,Item_1100,Beauty,3.1,2024-03-07,276.93,Mobile App,North America
User_2517,Item_322,Electronics,3.1,2024-10-13,18.32,Web,Europe
User_929,Item_1249,Music,4.9,2024-11-11,498.02,Mobile App,South America
User_2310,Item_663,Music,1.8,2024-06-29,113.34,Mobile App,North America
User_4282,Item_1821,Games,1.6,2024-09-27,43.34,Web,North America
User_1725,Item_941,Clothing,3.5,2024-04-05,97.13,Tablet,North America
User_4135,Item_210,Beauty,4.3,2023-03-18,438.23,Web,Europe
User_4655,Item_1667,Games,4.3,2023-02-19,357.3,Tablet,Europe
User_4372,Item_131,Electronics,2.0,2024-02-20,323.22,Mobile App,Africa
User_2786,Item_1748,Music,2.8,2024-08-14,209.32,Web,Africa
User_899,Item_1501,Electronics,1.2,2024-09-15,307.39,Web,Africa
User_3094,Item_1868,Sports,3.1,2023-06-09,336.21,Smart TV,Africa
User_497,Item_1044,Clothing,3.2,2024-02-28,108.48,Tablet,Australia
User_622,Item_1903,Books,3.4,2023-04-26,398.99,Smart TV,Asia
User_2847,Item_409,Beauty,2.2,2023-05-17,444.09,Mobile App,Australia
User_1318,Item_1275,Electronics,1.4,2023-12-29,471.76,Web,Asia
User_4553,Item_1897,Movies,2.0,2024-10-28,413.08,Mobile App,Asia
User_607,Item_449,Sports,1.1,2024-04-05,208.64,Web,Asia
User_2155,Item_218,Electronics,2.3,2024-01-31,392.41,Tablet,Africa
User_3142,Item_298,Games,4.7,2024-10-27,487.95,Web,Africa
User_1413,Item_981,Music,2.6,2023-02-01,327.71,Tablet,Asia
User_4917,Item_1052,Books,4.3,2022-12-28,453.0,Web,South America
User_2004,Item_1338,Home,4.2,2023-06-25,226.73,Tablet,Europe
User_4175,Item_1678,Beauty,1.7,2024-05-19,438.04,Smart TV,Europe
User_2757,Item_1033,Beauty,3.2,2024-12-08,448.07,Smart TV,South America
User_4201,Item_552,Games,1.1,2023-06-12,383.91,Mobile App,Europe
User_786,Item_1858,Clothing,3.5,2024-04-13,54.81,Tablet,Africa
User_1476,Item_1924,Clothing,3.0,2024-02-21,48.03,Mobile App,Europe
User_1884,Item_803,Clothing,1.6,2024-07-07,196.19,Tablet,Africa
User_3354,Item_1520,Sports,1.6,2024-07-03,360.95,Mobile App,South America
User_2479,Item_317,Sports,1.8,2023-09-26,182.79,Web,North America
User_3227,Item_539,Sports,1.1,2023-11-08,315.15,Smart TV,Europe
User_4424,Item_707,Books,3.2,2023-12-09,180.47,Mobile App,Africa
User_3938,Item_949,Music,3.3,2024-08-26,116.47,Tablet,Africa
User_2475,Item_1009,Beauty,2.6,2023-02-14,331.49,Web,Africa
User_739,Item_1696,Books,3.7,2023-06-10,489.78,Web,Australia
User_4826,Item_1816,Games,2.0,2023-11-15,318.84,Web,Africa
User_2614,Item_12,Beauty,1.5,2023-05-24,192.23,Tablet,Asia
User_865,Item_1852,Beauty,2.9,2023-05-08,435.51,Tablet,Africa
User_1447,Item_1886,Books,2.2,2024-06-14,170.79,Web,Europe
User_1082,Item_1671,Sports,2.2,2023-03-14,93.57,Mobile App,Australia
User_176,Item_1405,Movies,4.8,2024-08-21,379.54,Tablet,Australia
User_2442,Item_1268,Music,4.1,2023-08-18,315.59,Smart TV,Australia
User_4721,Item_1548,Books,2.7,2023-08-30,407.45,Web,Africa
User_4233,Item_1550,Beauty,4.9,2023-11-17,435.12,Smart TV,Australia
User_2221,Item_1160,Sports,4.0,2024-04-08,202.25,Tablet,Africa
User_3666,Item_194,Games,4.5,2024-07-27,297.43,Mobile App,Asia
User_1701,Item_816,Beauty,1.2,2024-09-02,421.07,Smart TV,South America
User_4709,Item_1085,Beauty,4.8,2023-10-24,284.88,Tablet,Europe
User_1402,Item_775,Books,3.8,2023-03-03,71.54,Mobile App,Asia
User_4252,Item_289,Beauty,3.7,2023-04-29,220.49,Mobile App,Africa
User_4337,Item_1929,Home,3.7,2024-04-30,236.7,Smart TV,Africa
User_1844,Item_40,Games,1.1,2024-03-05,73.49,Mobile App,Africa
User_3620,Item_968,Movies,4.2,2024-03-06,482.38,Web,Europe
User_2779,Item_1572,Beauty,4.0,2024-12-03,292.01,Web,North America
User_3483,Item_1694,Games,3.3,2023-10-30,366.07,Tablet,South America
User_351,Item_382,Home,4.8,2023-06-23,43.91,Tablet,Europe
User_1342,Item_112,Games,3.5,2024-02-18,174.86,Tablet,Africa
User_1219,Item_1389,Music,2.3,2024-05-21,386.87,Smart TV,Africa
User_1755,Item_814,Home,2.2,2023-12-07,15.1,Tablet,Australia
User_917,Item_1621,Games,2.1,2023-07-11,186.44,Web,Asia
User_2839,Item_441,Sports,4.9,2024-12-01,374.69,Web,North America
User_3247,Item_1473,Music,2.1,2023-09-22,384.18,Web,South America
User_1078,Item_588,Clothing,4.6,2023-01-21,305.25,Smart TV,Asia
User_927,Item_163,Music,4.2,2024-12-03,220.63,Tablet,Europe
User_139,Item_1473,Music,4.6,2023-10-16,443.97,Smart TV,Europe
User_4415,Item_672,Clothing,3.4,2023-08-22,44.03,Web,Asia
User_755,Item_1966,Electronics,4.0,2024-07-28,403.26,Web,Australia
User_2516,Item_928,Movies,2.7,2023-05-09,419.1,Smart TV,Africa
User_4015,Item_1298,Clothing,1.4,2023-02-10,207.04,Smart TV,Europe
User_2450,Item_240,Home,3.5,2023-01-12,161.39,Mobile App,Asia
User_3303,Item_1527,Electronics,2.0,2023-03-15,195.74,Smart TV,South America
User_1904,Item_647,Books,1.7,2024-07-16,268.27,Tablet,Australia
User_2904,Item_1994,Games,3.5,2024-05-29,302.78,Web,Australia
User_2510,Item_754,Games,2.4,2023-12-14,53.95,Web,Australia
User_1019,Item_434,Electronics,2.1,2023-07-05,24.4,Mobile App,Africa
User_938,Item_1428,Music,4.4,2024-11-11,313.81,Smart TV,South America
User_4478,Item_1924,Movies,4.1,2023-02-19,58.54,Smart TV,North America
User_61,Item_560,Games,2.0,2023-04-22,301.83,Web,Asia
User_3469,Item_1950,Books,1.6,2024-01-21,55.64,Smart TV,Africa
User_3354,Item_762,Electronics,2.3,2023-11-05,259.2,Smart TV,North America
User_3658,Item_230,Music,4.6,2023-01-31,318.05,Mobile App,Africa
User_2759,Item_1001,Clothing,1.8,2022-12-29,131.82,Web,North America
User_2728,Item_378,Electronics,3.7,2023-01-17,185.03,Smart TV,Africa
User_4650,Item_397,Clothing,3.8,2023-11-27,498.6,Mobile App,Africa
User_3997,Item_267,Music,2.0,2024-09-10,227.1,Smart TV,Europe
User_2680,Item_1960,Clothing,4.9,2023-12-09,414.96,Smart TV,South America
User_1676,Item_644,Sports,1.2,2024-03-01,319.72,Mobile App,North America
User_3947,Item_193,Electronics,1.7,2023-11-14,27.08,Web,Africa
User_2074,Item_1082,Books,4.4,2023-06-17,139.33,Smart TV,South America
User_1346,Item_1440,Games,2.9,2024-04-08,403.72,Smart TV,North America
User_45,Item_56,Books,3.7,2023-08-18,450.61,Web,North America
User_2842,Item_1712,Home,2.0,2023-11-13,415.09,Tablet,Asia
User_230,Item_1178,Games,3.8,2024-05-18,96.18,Smart TV,North America
User_111,Item_414,Home,2.3,2023-11-17,73.27,Tablet,Africa
User_2043,Item_588,Home,3.0,2023-05-31,100.26,Web,Africa
User_4179,Item_597,Home,4.6,2023-05-01,222.4,Web,South America
User_1356,Item_818,Clothing,2.0,2023-06-29,372.01,Mobile App,Europe
User_143,Item_1056,Beauty,1.6,2023-12-20,113.88,Tablet,Australia
User_623,Item_1795,Clothing,1.9,2023-01-08,207.58,Web,Australia
User_3116,Item_1972,Clothing,3.8,2024-02-13,468.74,Mobile App,Australia
User_862,Item_1098,Games,4.3,2024-11-01,150.65,Smart TV,South America
User_328,Item_1839,Beauty,1.1,2023-11-27,379.79,Mobile App,Asia
User_140,Item_475,Music,3.9,2024-09-25,455.56,Smart TV,Australia
User_1802,Item_66,Movies,2.4,2023-11-17,356.2,Tablet,Asia
User_199,Item_220,Music,3.4,2023-04-08,204.82,Smart TV,Australia
User_4522,Item_986,Sports,1.2,2023-01-02,284.02,Web,Africa
User_2149,Item_787,Movies,4.6,2023-01-19,85.06,Mobile App,South America
User_2046,Item_919,Electronics,1.2,2023-08-05,222.07,Web,Asia
User_579,Item_1720,Movies,3.5,2023-09-02,77.45,Smart TV,South America
User_3870,Item_642,Games,3.4,2023-07-31,419.1,Smart TV,Europe
User_656,Item_1571,Music,1.9,2024-05-01,480.54,Mobile App,Asia
User_563,Item_1010,Books,3.4,2024-01-17,74.91,Mobile App,North America
User_225,Item_267,Clothing,2.4,2024-08-31,16.15,Web,Australia
User_2939,Item_815,Music,3.0,2023-05-16,94.46,Smart TV,Asia
User_3319,Item_347,Sports,4.4,2024-11-27,217.41,Web,Asia
User_443,Item_185,Movies,2.6,2024-01-19,28.39,Web,North America
User_2991,Item_820,Music,2.5,2024-11-12,255.42,Smart TV,Asia
User_3110,Item_1892,Movies,3.1,2023-04-08,406.11,Smart TV,Europe
User_596,Item_1321,Sports,4.2,2024-04-07,116.65,Tablet,North America
User_1747,Item_1953,Books,3.8,2024-02-03,494.87,Web,South America
User_4008,Item_1916,Games,3.0,2023-05-16,164.16,Tablet,Asia
User_2402,Item_1031,Books,4.5,2023-09-15,105.67,Mobile App,North America
User_4530,Item_999,Music,1.4,2023-01-25,481.21,Smart TV,North America
User_1566,Item_1992,Clothing,1.2,2024-10-02,220.55,Tablet,Asia
User_3837,Item_718,Electronics,3.4,2023-07-19,262.84,Tablet,Europe
User_4091,Item_686,Movies,2.5,2024-10-05,198.56,Web,Australia
User_3891,Item_1865,Movies,4.0,2023-07-01,403.72,Mobile App,Asia
User_343,Item_1888,Sports,4.0,2023-03-17,131.37,Smart TV,Europe
User_4898,Item_1776,Electronics,3.1,2024-12-18,359.72,Tablet,Africa
User_2717,Item_1094,Books,4.8,2024-11-24,112.65,Web,Europe
User_4539,Item_1342,Beauty,3.8,2024-06-27,10.96,Tablet,South America
User_4143,Item_976,Electronics,2.2,2023-09-19,83.51,Mobile App,Australia
User_3217,Item_140,Games,3.3,2024-09-16,90.36,Mobile App,North America
User_360,Item_926,Clothing,2.0,2023-07-06,81.36,Mobile App,South America
User_2020,Item_717,Movies,2.5,2024-09-05,141.07,Mobile App,Australia
User_1989,Item_1693,Games,1.1,2024-11-25,340.38,Smart TV,South America
User_1024,Item_3,Clothing,3.9,2023-10-09,390.66,Tablet,Europe
User_4170,Item_128,Music,3.5,2024-01-25,103.4,Tablet,South America
User_1740,Item_1666,Electronics,3.3,2023-03-22,473.7,Mobile App,North America
User_1903,Item_1310,Music,2.9,2024-12-19,166.64,Tablet,Africa
User_3584,Item_1966,Electronics,2.2,2023-11-09,367.58,Tablet,Australia
User_3763,Item_767,Sports,4.2,2023-03-06,113.28,Tablet,Europe
User_723,Item_1609,Clothing,3.5,2024-01-12,220.98,Tablet,Europe
User_1120,Item_1929,Games,3.3,2024-09-11,394.9,Tablet,Australia
User_2104,Item_611,Clothing,4.9,2023-04-13,67.03,Mobile App,South America
User_847,Item_1919,Electronics,2.5,2024-01-02,460.41,Smart TV,Africa
User_2845,Item_165,Sports,2.2,2023-09-03,148.49,Tablet,South America
User_1774,Item_1511,Games,1.1,2024-12-12,70.13,Mobile App,Australia
User_554,Item_358,Books,3.6,2024-12-15,319.15,Smart TV,South America
User_223,Item_1307,Music,2.2,2023-10-23,334.08,Mobile App,Asia
User_4193,Item_1366,Home,2.8,2024-06-27,90.97,Web,Africa
User_2229,Item_459,Electronics,3.0,2023-07-06,81.75,Tablet,North America
User_1859,Item_1099,Electronics,3.4,2023-04-22,140.78,Smart TV,Australia
User_2629,Item_25,Music,1.0,2023-08-15,426.0,Web,North America
User_2470,Item_637,Books,4.0,2024-02-26,378.13,Mobile App,Australia
User_3845,Item_469,Books,3.1,2024-04-27,240.25,Smart TV,Asia
User_4623,Item_1346,Clothing,1.6,2023-09-20,177.27,Mobile App,South America
User_2602,Item_511,Music,2.0,2023-08-23,188.66,Tablet,Europe
User_286,Item_712,Movies,3.4,2023-03-20,404.42,Tablet,Africa
User_2440,Item_316,Sports,1.0,2024-05-13,388.8,Web,Europe
User_962,Item_571,Beauty,4.2,2024-10-08,111.67,Web,Asia
User_333,Item_786,Books,3.4,2024-07-12,410.85,Smart TV,Africa
User_386,Item_970,Games,2.3,2024-01-31,51.74,Tablet,Australia
User_3980,Item_1573,Electronics,1.3,2024-08-14,308.03,Web,North America
User_259,Item_800,Movies,2.4,2023-12-07,119.58,Web,Europe
User_4130,Item_1582,Beauty,2.4,2024-12-03,296.66,Tablet,Europe
User_3950,Item_145,Movies,4.9,2023-03-12,177.96,Web,Asia
User_4045,Item_461,Electronics,2.8,2023-01-08,343.17,Smart TV,Asia
User_292,Item_1078,Clothing,2.2,2024-02-18,471.46,Mobile App,Australia
User_573,Item_1403,Electronics,4.3,2023-05-25,356.31,Web,Australia
User_3103,Item_605,Home,4.2,2023-01-31,310.55,Web,South America
User_3533,Item_1366,Sports,2.6,2024-08-16,60.54,Web,Australia
User_1618,Item_467,Home,2.4,2023-12-11,468.33,Web,Australia
User_4764,Item_1346,Games,4.7,2024-02-17,226.87,Smart TV,Asia
User_4712,Item_1726,Sports,2.2,2023-07-19,80.59,Smart TV,North America
User_4427,Item_1018,Electronics,4.7,2024-11-11,98.82,Web,Asia
User_2440,Item_385,Sports,2.9,2024-08-05,98.0,Smart TV,Asia
User_4809,Item_210,Books,4.7,2024-02-07,287.01,Mobile App,Australia
User_1998,Item_1447,Movies,2.2,2024-10-22,146.82,Smart TV,Asia
User_902,Item_989,Clothing,4.0,2024-03-04,86.19,Mobile App,Europe
User_4715,Item_1705,Beauty,2.0,2024-01-06,401.65,Mobile App,Africa
User_3697,Item_193,Clothing,2.2,2024-11-22,469.37,Web,Africa
User_3323,Item_929,Sports,4.8,2023-03-25,398.37,Mobile App,Europe
User_4013,Item_1829,Beauty,2.6,2024-09-01,228.03,Mobile App,Australia
User_4423,Item_1325,Sports,1.9,2023-10-11,239.25,Web,Africa
User_497,Item_41,Music,4.1,2023-09-07,327.06,Smart TV,North America
User_158,Item_293,Beauty,3.8,2023-04-21,257.42,Mobile App,South America
User_1182,Item_1428,Games,1.8,2024-09-26,261.8,Mobile App,North America
User_3778,Item_774,Games,4.8,2023-07-07,180.78,Smart TV,Australia
User_2090,Item_1453,Home,2.7,2023-12-08,78.66,Smart TV,Europe
User_3722,Item_1762,Games,3.2,2023-10-05,23.0,Tablet,Asia
User_4014,Item_2,Sports,3.4,2024-01-28,344.75,Smart TV,Asia
User_210,Item_854,Books,2.7,2024-08-25,228.38,Mobile App,Australia
User_2449,Item_686,Home,3.5,2024-08-10,135.75,Tablet,North America
User_4123,Item_1085,Music,4.6,2024-04-13,385.4,Mobile App,North America
User_1319,Item_143,Music,1.2,2024-01-28,171.03,Mobile App,Asia
User_4651,Item_1327,Sports,3.4,2023-04-03,351.88,Mobile App,Africa
User_463,Item_1047,Beauty,1.2,2023-06-30,178.23,Mobile App,Asia
User_1406,Item_217,Home,3.8,2023-05-15,75.91,Tablet,Africa
User_1186,Item_938,Games,3.0,2024-04-17,444.28,Web,Australia
User_945,Item_231,Beauty,2.8,2023-08-21,30.48,Web,Australia
User_3922,Item_261,Sports,2.0,2024-01-09,385.55,Tablet,Asia
User_2397,Item_1773,Electronics,1.7,2024-09-03,436.14,Smart TV,Africa
User_2129,Item_977,Clothing,4.3,2023-06-26,312.76,Smart TV,Africa
User_4275,Item_439,Movies,2.8,2023-08-16,294.99,Tablet,North America
User_503,Item_1113,Beauty,2.2,2024-04-03,125.27,Web,South America
User_440,Item_325,Electronics,2.8,2023-12-09,433.56,Smart TV,Africa
User_4291,Item_729,Beauty,3.8,2023-07-22,87.97,Mobile App,South America
User_4765,Item_1337,Beauty,2.6,2024-01-14,148.27,Smart TV,South America
User_4412,Item_252,Books,2.5,2024-04-25,397.37,Smart TV,South America
User_4357,Item_91,Clothing,3.4,2024-04-15,33.86,Web,Australia
User_4398,Item_1382,Games,2.3,2023-06-12,51.98,Smart TV,Africa
User_3889,Item_1640,Books,1.7,2024-08-18,280.04,Smart TV,North America
User_2616,Item_1093,Games,4.5,2024-09-04,323.6,Smart TV,Africa
User_2410,Item_1550,Electronics,2.7,2024-11-07,472.73,Mobile App,North America
User_991,Item_783,Beauty,3.8,2023-09-07,441.88,Mobile App,Europe
User_1748,Item_1780,Books,4.6,2023-01-14,238.83,Web,North America
User_1636,Item_1344,Movies,2.7,2023-06-01,385.18,Web,South America
User_524,Item_920,Movies,3.9,2024-04-26,136.02,Tablet,Australia
User_3908,Item_745,Clothing,2.9,2024-12-12,249.37,Tablet,North America
User_12,Item_1254,Home,2.9,2023-07-03,145.93,Tablet,Asia
User_1835,Item_645,Electronics,4.6,2023-10-22,447.54,Tablet,South America
User_4063,Item_1875,Books,2.9,2023-04-01,40.58,Web,Australia
User_3200,Item_658,Electronics,3.0,2024-08-02,457.22,Mobile App,Europe
User_1478,Item_334,Music,3.5,2024-03-14,311.65,Tablet,Australia
User_4807,Item_1610,Home,3.2,2023-12-26,298.6,Mobile App,South America
User_801,Item_745,Music,2.3,2023-05-10,142.15,Web,North America
User_4807,Item_1663,Movies,3.6,2023-10-29,189.65,Web,Europe
User_831,Item_822,Music,4.1,2024-04-17,123.8,Smart TV,Europe
User_340,Item_1495,Sports,1.8,2024-01-14,114.18,Web,Australia
User_1647,Item_1364,Movies,1.4,2024-07-02,200.25,Web,Europe
User_1400,Item_478,Clothing,4.4,2024-10-09,109.23,Tablet,Australia
User_1299,Item_883,Home,3.5,2024-05-18,497.37,Smart TV,North America
User_921,Item_185,Books,3.4,2023-11-24,42.56,Mobile App,Asia
User_4633,Item_689,Clothing,2.4,2024-10-23,448.88,Mobile App,Asia
User_4152,Item_456,Sports,1.0,2022-12-28,269.53,Smart TV,North America
User_3448,Item_1339,Games,1.5,2023-01-29,165.6,Tablet,Africa
User_422,Item_1732,Beauty,3.9,2023-06-16,173.72,Mobile App,North America
User_1208,Item_1733,Home,1.3,2023-09-01,396.39,Smart TV,Europe
User_1802,Item_1189,Music,2.9,2023-07-02,116.22,Web,South America
User_4341,Item_998,Home,1.1,2023-02-23,306.73,Mobile App,Africa
User_2940,Item_1608,Clothing,1.9,2024-07-23,58.29,Smart TV,Europe
User_4174,Item_1281,Books,1.0,2024-02-22,153.82,Web,North America
User_3857,Item_545,Games,2.8,2024-04-05,312.88,Web,Australia
User_4248,Item_869,Games,4.7,2023-03-15,100.01,Smart TV,Africa
User_2359,Item_1139,Home,2.7,2023-04-23,152.38,Tablet,Europe
User_3629,Item_1156,Clothing,1.9,2024-06-21,42.2,Mobile App,South America
User_677,Item_644,Movies,3.6,2023-07-12,325.53,Smart TV,Africa
User_2876,Item_1026,Books,3.2,2024-05-14,232.07,Tablet,Australia
User_2138,Item_1247,Movies,2.8,2024-06-26,249.1,Mobile App,South America
User_500,Item_1795,Music,2.8,2023-05-02,318.87,Mobile App,Asia
User_1468,Item_716,Music,2.5,2024-10-16,391.7,Smart TV,Europe
User_1639,Item_595,Clothing,1.2,2023-01-30,20.18,Smart TV,North America
User_1018,Item_1827,Sports,1.8,2023-10-26,406.89,Mobile App,Europe
User_1703,Item_1481,Beauty,2.5,2024-01-05,201.79,Web,Asia
User_187,Item_1257,Music,2.6,2023-08-25,260.55,Tablet,Asia
User_3826,Item_693,Sports,3.6,2024-02-08,240.67,Web,Europe
User_1403,Item_1294,Sports,3.0,2023-10-29,16.49,Web,Europe
User_4045,Item_388,Clothing,4.1,2024-04-14,444.77,Tablet,Europe
User_1254,Item_402,Games,1.9,2024-11-09,240.84,Mobile App,North America
User_4278,Item_629,Clothing,2.9,2023-10-14,146.43,Smart TV,Australia
User_1118,Item_339,Sports,4.0,2024-07-06,228.57,Mobile App,Asia
User_3887,Item_392,Beauty,4.5,2023-08-04,115.29,Tablet,North America
User_2511,Item_711,Games,4.0,2023-04-01,144.89,Mobile App,South America
User_2481,Item_427,Home,3.0,2024-01-12,346.7,Mobile App,Asia
User_1732,Item_328,Music,3.4,2024-05-31,314.63,Mobile App,Australia
User_4551,Item_170,Electronics,2.4,2024-06-21,473.65,Smart TV,Africa
User_3306,Item_510,Home,4.5,2024-01-03,229.2,Smart TV,Asia
User_3746,Item_202,Sports,1.6,2023-12-18,260.99,Web,Europe
User_4705,Item_788,Home,3.4,2024-12-08,66.37,Mobile App,Europe
User_1062,Item_524,Electronics,1.8,2023-06-26,311.53,Smart TV,Asia
User_713,Item_1124,Music,3.5,2024-06-01,92.22,Web,Africa
User_2141,Item_1121,Books,4.7,2024-04-09,272.82,Mobile App,North America
User_2389,Item_1969,Electronics,3.1,2023-04-12,446.98,Smart TV,North America
User_1471,Item_1993,Games,2.7,2022-12-26,110.72,Mobile App,Europe
User_4520,Item_14,Home,3.3,2024-10-23,308.46,Smart TV,Africa
User_2550,Item_327,Clothing,2.4,2023-07-07,123.13,Tablet,Africa
User_2750,Item_646,Clothing,5.0,2023-03-02,159.57,Smart TV,North America
User_3815,Item_1965,Beauty,2.5,2024-08-15,265.13,Tablet,South America
User_2084,Item_1154,Beauty,1.7,2023-12-18,100.48,Tablet,Australia
User_1087,Item_1565,Electronics,2.0,2023-08-06,341.34,Tablet,South America
User_2748,Item_270,Movies,4.7,2024-09-04,304.27,Smart TV,Africa
User_4641,Item_1388,Books,1.3,2024-08-27,371.77,Tablet,Africa
User_1839,Item_1945,Books,3.8,2022-12-28,494.83,Smart TV,Asia
User_3371,Item_322,Movies,3.2,2023-08-28,316.33,Mobile App,Africa
User_339,Item_1262,Music,3.6,2023-10-05,110.23,Tablet,Europe
User_1968,Item_953,Electronics,3.2,2024-09-13,493.66,Tablet,Africa
User_1811,Item_1863,Sports,2.9,2024-10-02,163.42,Smart TV,Africa
User_4769,Item_1576,Games,2.3,2023-03-25,360.94,Tablet,Africa
User_4766,Item_1029,Books,4.9,2024-12-05,205.34,Web,Africa
User_2684,Item_783,Home,3.4,2024-06-24,288.77,Tablet,South America
User_3557,Item_1229,Beauty,1.5,2024-01-13,247.65,Tablet,Asia
User_2275,Item_1559,Beauty,2.3,2023-02-23,128.61,Smart TV,North America
User_4968,Item_333,Games,1.1,2023-02-06,266.84,Web,Europe
User_1812,Item_86,Music,2.0,2023-08-20,302.29,Mobile App,Europe
User_2032,Item_887,Home,2.4,2024-04-03,442.99,Mobile App,Europe
User_2628,Item_1357,Clothing,4.5,2023-09-29,348.38,Tablet,Europe
User_1461,Item_213,Electronics,4.9,2023-11-27,178.43,Tablet,Europe
User_2413,Item_406,Books,3.4,2023-01-25,25.23,Web,South America
User_4101,Item_1254,Movies,1.7,2024-08-25,38.06,Tablet,North America
User_839,Item_1888,Movies,2.1,2024-03-10,291.83,Web,Asia
User_1216,Item_415,Beauty,3.4,2023-06-11,431.11,Mobile App,Europe
User_3789,Item_1171,Music,1.8,2023-03-19,480.75,Tablet,Africa
User_1788,Item_919,Books,3.4,2023-01-17,402.42,Tablet,Australia
User_2342,Item_69,Sports,4.3,2024-06-19,344.36,Mobile App,Europe
User_4033,Item_1365,Beauty,1.2,2024-03-03,85.18,Smart TV,Africa
User_3647,Item_373,Clothing,1.2,2023-08-20,401.39,Tablet,North America
User_2232,Item_681,Movies,1.9,2023-12-07,150.95,Tablet,North America
User_3167,Item_462,Beauty,3.3,2023-12-30,446.21,Smart TV,Australia
User_268,Item_1798,Music,2.0,2023-09-03,421.77,Web,Europe
User_2259,Item_498,Clothing,2.4,2024-09-16,383.97,Web,Africa
User_4299,Item_161,Beauty,4.5,2024-09-28,309.95,Web,Asia
User_4913,Item_1121,Games,1.7,2023-12-31,467.24,Web,South America
User_4352,Item_4,Sports,2.0,2024-11-23,85.53,Smart TV,South America
User_4586,Item_374,Games,1.9,2023-02-07,318.05,Web,Africa
User_1741,Item_68,Music,2.0,2023-01-16,473.06,Web,Asia
User_2876,Item_225,Sports,4.2,2024-01-10,258.83,Web,Europe
User_713,Item_1003,Books,2.4,2024-06-07,32.51,Mobile App,Australia
User_2037,Item_1408,Movies,4.3,2024-09-17,257.22,Web,South America
User_4459,Item_1248,Home,1.5,2023-09-21,365.86,Mobile App,North America
User_3691,Item_1942,Movies,1.2,2023-09-23,401.88,Mobile App,South America
User_3487,Item_796,Games,4.7,2024-01-13,490.49,Web,Africa
User_4268,Item_384,Books,3.3,2023-08-28,250.87,Smart TV,South America
User_1156,Item_392,Books,3.6,2023-08-02,241.1,Smart TV,South America
User_4602,Item_755,Home,4.8,2024-05-26,388.46,Web,Africa
User_3361,Item_146,Beauty,3.3,2024-09-07,413.06,Web,Australia
User_3098,Item_705,Movies,3.1,2023-04-29,372.84,Tablet,Australia
User_85,Item_1090,Music,3.8,2024-02-10,95.28,Tablet,South America
User_1802,Item_1008,Books,2.0,2023-01-28,258.86,Mobile App,Asia
User_1404,Item_1541,Music,2.0,2024-04-09,185.13,Web,South America
User_4111,Item_1266,Movies,1.6,2023-10-08,225.07,Smart TV,North America
User_987,Item_1057,Books,1.7,2024-11-07,9.26,Web,South America
User_710,Item_163,Music,2.0,2023-03-21,438.5,Smart TV,Africa
User_811,Item_595,Books,2.0,2024-01-16,326.34,Mobile App,North America
User_3039,Item_161,Music,1.3,2024-01-18,87.01,Smart TV,Africa
User_1582,Item_1143,Clothing,1.1,2023-04-27,363.45,Mobile App,Asia
User_1150,Item_164,Books,4.2,2023-04-29,34.09,Tablet,Asia
User_1817,Item_896,Home,1.5,2024-09-12,315.1,Web,Australia
User_3051,Item_357,Beauty,1.3,2024-10-12,436.83,Mobile App,Africa
User_652,Item_1038,Movies,3.1,2023-10-17,446.99,Web,Europe
User_2629,Item_564,Clothing,2.7,2024-03-04,492.22,Tablet,North America
User_3869,Item_1784,Home,4.4,2024-09-20,466.57,Mobile App,South America
User_4218,Item_178,Beauty,2.4,2024-01-02,85.63,Smart TV,Asia
User_3331,Item_1745,Games,3.4,2024-08-18,184.47,Mobile App,North America
User_3585,Item_1418,Books,3.4,2023-03-06,323.48,Tablet,Australia
User_2301,Item_1666,Music,2.6,2024-04-01,154.94,Mobile App,Africa
User_3374,Item_1084,Electronics,2.9,2024-07-21,5.38,Web,Asia
User_3350,Item_1048,Books,1.7,2023-06-04,441.52,Web,South America
User_4714,Item_1023,Clothing,3.3,2023-12-11,96.47,Web,Africa
User_4061,Item_418,Sports,3.6,2023-08-28,148.42,Mobile App,Europe
User_1232,Item_1820,Games,4.5,2023-09-02,384.63,Smart TV,South America
User_1796,Item_1777,Games,1.3,2024-07-18,417.87,Web,Australia
User_1433,Item_233,Sports,4.4,2024-01-12,306.15,Tablet,Africa
User_3616,Item_675,Clothing,5.0,2023-06-26,94.97,Web,South America
User_3164,Item_1982,Games,1.3,2024-04-20,393.15,Mobile App,Australia
